contigName	contigLen	totalAvgDepth	sorted_for_coverage.bam	sorted_for_coverage.bam-var
k141_11619	2698	31.6703	31.6703	100.933
k141_2747	1872	14.6353	14.6353	209.701
k141_13168	192326	75.7381	75.7381	8128.3
k141_12739	1516	71.0373	71.0373	596.941
k141_3179	1365	3.40165	3.40165	6.23395
k141_3840	5915	31.6869	31.6869	681.425
k141_11620	4404	29.917	29.917	168.341
k141_3182	1226	6.99907	6.99907	17.9284
k141_13170	3052	48.8129	48.8129	618.019
k141_3183	1779	174.296	174.296	10297.3
k141_6749	48247	61.0623	61.0623	4526.36
k141_2957	10930	66.719	66.719	2893.17
k141_5672	30956	56.5477	56.5477	4857.34
k141_12745	4104	57.3179	57.3179	1753.79
k141_6752	1033	1.92978	1.92978	5.00639
k141_14123	63947	62.2738	62.2738	8806.43
k141_2960	1329	12.7455	12.7455	83.7143
k141_12748	3429	3.3126	3.3126	9.3442
k141_6116	117552	5.33383	5.33383	27.6027
k141_7064	34608	65.3679	65.3679	2558
k141_4302	19362	52.3125	52.3125	2131.6
k141_3185	7078	216.968	216.968	44610.7
k141_7065	1754	22.6652	22.6652	307.824
k141_12943	21157	34.8064	34.8064	1431.24
k141_2963	5723	72.6377	72.6377	5373.24
k141_12060	56614	188.707	188.707	38728.4
k141_12947	1635	14.3279	14.3279	32.8028
k141_5198	24045	254.177	254.177	71293.1
k141_12062	1436	9.1112	9.1112	50.6252
k141_7939	35473	64.428	64.428	3820
k141_5199	2330	289.172	289.172	32060.9
k141_7940	1094	5.77013	5.77013	5.07012
k141_12066	2678	4.39873	4.39873	12.072
k141_10920	164929	72.7632	72.7632	145953
k141_12445	55220	90.9864	90.9864	8546.09
k141_5203	1218	464.155	464.155	231565
k141_10921	1312	2.30809	2.30809	6.74568
k141_12446	1511	9.10727	9.10801	71.3784
k141_8677	73997	60.3505	60.3505	5594.57
k141_7945	2396	14.1995	14.1995	584.346
k141_2967	9773	50.4862	50.4862	2000.29
k141_2509	35688	89.6396	89.6396	4685.7
k141_12069	2082	65.3763	65.3763	1986.45
k141_12448	1490	6.10896	6.10896	12.7469
k141_4305	12829	44.4946	44.4946	4903.52
k141_9991	46071	184.059	184.059	225851
k141_13171	27336	49.721	49.721	3109.23
k141_12072	1198	4.59256	4.59256	8.95419
k141_13172	1761	372.602	372.602	61942.5
k141_3187	16385	59.8508	59.8508	1442.83
k141_7947	5451	46.7942	46.7942	811.645
k141_3598	78002	4.59027	4.59027	23.0395
k141_12075	2156	147.657	147.657	12827.1
k141_6117	20697	41.8597	41.8598	644.611
k141_12076	1561	9.49752	9.49752	190.855
k141_3601	1082	4.96674	4.96674	15.5596
k141_10924	10491	30.8412	30.8412	276.257
k141_6756	25326	68.6601	68.6601	3753.95
k141_14283	53663	74.4543	74.4544	4725.12
k141_4511	47348	29.8687	29.8687	547.849
k141_2968	12787	42.6035	42.6035	635.795
k141_12314	131742	60.2856	60.2856	3819.14
k141_4024	43290	54.9516	54.9516	1766.42
k141_12077	5433	45.7761	45.7761	687.18
k141_14284	3307	2.45455	2.45486	4.58079
k141_4514	2177	3.79674	3.79674	17.1986
k141_4026	1314	4.02491	4.02491	7.59951
k141_12316	2029	4.80255	4.80255	14.9796
k141_2969	3621	41.9683	41.9683	368.386
k141_3188	11321	34.6465	34.6465	602.362
k141_2518	13177	434.653	434.653	180760
k141_4027	1966	77.9989	77.9989	1652.33
k141_14130	31140	90.5482	90.5482	9006.36
k141_12080	4608	238.448	238.448	69488.2
k141_12454	17586	229.93	229.93	78484.4
k141_3189	4038	67.1556	67.1556	4483.51
k141_4518	3987	54.4498	54.4498	1186.01
k141_11866	400593	86.0774	86.0774	12651.1
k141_12082	1946	43.0763	43.0763	312.107
k141_12319	5292	363.133	363.133	35789.8
k141_12083	1522	83.6225	83.6225	1333.4
k141_3602	14726	46.2413	46.2413	1689.66
k141_12321	1441	6.26956	6.26956	26.5598
k141_10930	12423	56.7225	56.7225	2370.39
k141_12455	5932	279.401	279.401	889727
k141_2972	7197	57.2016	57.2016	7847.4
k141_12456	1058	4.48899	4.48899	13.1013
k141_2973	1106	10.999	10.999	116.005
k141_10931	1621	37.2359	37.2366	268.384
k141_2027	98887	30.6662	30.6662	934.456
k141_4520	4031	85.0332	85.0332	14607
k141_11868	3577	3.4056	3.4056	5.13665
k141_10932	1374	2.53023	2.53023	2.874
k141_6757	16565	75.5545	75.5545	8428.01
k141_13462	113189	83.1255	83.1255	10073.4
k141_11869	1887	1.61485	1.61485	1.80145
k141_2030	1164	62.5582	62.5582	635.483
k141_12749	43086	43.6036	43.6036	1408
k141_10934	1385	11.9919	11.9919	53.5817
k141_12458	2999	3.44682	3.44682	9.79636
k141_7603	189293	5.31273	5.31273	59.1472
k141_14532	94208	197.886	197.886	41448.2
k141_4523	1836	25.3784	25.3784	54.8051
k141_3607	3541	544.844	544.844	989240
k141_14132	11138	45.2883	45.2883	2397.92
k141_6760	1036	3.26862	3.26862	15.3288
k141_7604	1112	0.513514	0.513514	0.443629
k141_12751	1022	1.59862	1.59862	1.70324
k141_6761	1220	8.4	8.4	20.7529
k141_6119	25302	119.654	119.654	17248.9
k141_7533	71505	44.9568	44.9568	5170.02
k141_11149	261137	55.2217	55.2217	3171.3
k141_12460	7203	139.758	139.758	13602.7
k141_6121	4371	1009.21	1009.21	7.43994e+06
k141_12461	1733	4.80417	4.80417	14.1335
k141_13176	36616	130.449	130.449	46312.5
k141_6124	1306	1.57266	1.57266	2.2761
k141_3844	68061	43.6284	43.6284	1886.22
k141_14285	27106	79.452	79.452	30697
k141_11150	5192	40.591	40.591	411.665
k141_11151	1566	3.86794	3.86794	6.56561
k141_6128	2321	25.883	25.883	199.436
k141_4525	14754	41.9577	41.9577	1691.88
k141_5927	116757	90.4545	90.4545	20371.4
k141_2975	19069	237.657	237.657	51454.9
k141_14286	6429	58.2787	58.2787	1886.88
k141_3612	13608	87.684	87.684	3640.95
k141_4028	27207	39.1337	39.1337	2686.32
k141_7066	59084	97.4584	97.4584	8249.14
k141_11152	5937	30.1007	30.1007	276.172
k141_12752	18234	47.4827	47.4827	2489.47
k141_13636	97316	112.498	112.498	18424.2
k141_9992	50354	41.252	41.252	2553.8
k141_5932	2159	48.6884	48.6884	1060.89
k141_12754	1888	27.8475	27.8475	110.958
k141_6131	7705	84.2691	84.2691	5059.98
k141_3191	28430	63.3246	63.3246	11302.1
k141_3615	4273	181.268	181.268	51595.6
k141_3616	1194	2.19253	2.19253	2.09425
k141_11156	4360	68.4546	68.4546	761.495
k141_6136	1337	2.87869	2.87869	3.78962
k141_3196	1068	3.01634	3.01634	8.54171
k141_11157	1397	5.44266	5.44266	11.2069
k141_12761	1024	2.5	2.5	4.89404
k141_13637	6423	93.9511	93.9511	14361.1
k141_11158	1476	5.27602	5.27677	23.6569
k141_12765	2090	2.00876	2.00876	4.01591
k141_9996	8994	32.1426	32.1426	718.608
k141_682	177195	68.3128	68.3128	9499.23
k141_4530	14282	40.6584	40.6584	1025.48
k141_683	1251	7.80109	7.80109	34.6322
k141_12322	37306	63.5705	63.5705	6995.23
k141_10165	198870	77.8467	77.8467	9648.43
k141_684	1611	3.28884	3.28884	4.49734
k141_4532	2059	136.941	136.942	9620.37
k141_12323	1108	11.6701	11.6701	37.262
k141_8885	98544	67.5063	67.5063	3887.87
k141_12324	1042	4.23767	4.23767	3.91647
k141_12462	27113	106.034	106.034	23912.2
k141_8886	1278	2.41223	2.41223	3.30905
k141_10000	5259	124.716	124.716	87298.4
k141_12463	1457	3.39174	3.39174	7.67801
k141_10167	4414	46.8832	46.8832	1391.89
k141_4533	5198	107.46	107.46	3768.61
k141_4534	1035	1.95932	1.95932	1.60921
k141_8892	1452	6.58679	6.58679	17.2065
k141_5937	16918	54.2477	54.2477	2957.65
k141_7535	35683	89.9272	89.9272	10115.7
k141_3617	15497	80.2	80.2	22716.4
k141_5939	1030	1.16932	1.16932	0.721009
k141_8896	1516	2.47657	2.47731	3.78374
k141_7069	23447	231.301	231.301	73785.3
k141_10168	6889	125.369	125.369	3336.77
k141_12767	15557	186.488	186.488	22465.8
k141_12085	52610	45.4213	45.4213	2419.33
k141_12086	1593	2.84061	2.84061	11.8456
k141_12769	1958	6.599	6.599	506.684
k141_5673	90729	55.1803	55.1803	4105.6
k141_12470	9359	43.1891	43.1891	770.709
k141_12471	1121	3.16066	3.16066	3.50406
k141_7072	6356	32.1958	32.1958	302.402
k141_12773	1049	45.3204	45.3204	537.106
k141_5676	1345	15.5707	15.5707	57.5652
k141_5677	3215	44.2858	44.2858	360.643
k141_12087	8185	133.078	133.078	8686.14
k141_5678	1187	3.18708	3.18708	7.39353
k141_12089	1112	3.70894	3.70894	3.77992
k141_3845	50800	67.3845	67.3845	8620.76
k141_5204	82232	51.4507	51.4507	6320.61
k141_12090	1219	7.13845	7.13938	16.1912
k141_5205	2272	3.73233	3.73233	6.01982
k141_2033	58499	60.2611	60.2611	7330.88
k141_8897	15388	136.371	136.371	27931.6
k141_5681	2116	229.719	229.719	2762.33
k141_12092	1541	2.55428	2.55428	2.98104
k141_3849	2467	746.492	746.492	193399
k141_5206	1298	63.662	63.662	2249.7
k141_3618	18549	104.145	104.145	15764.8
k141_8898	1465	3.07681	3.07681	12.5596
k141_10171	18429	44.3967	44.3967	1844.02
k141_3619	2138	4.56388	4.56388	13.6622
k141_5683	3725	53.3731	53.3731	3132.01
k141_3853	3294	204.516	204.516	8419.19
k141_5214	1029	1.99545	1.99545	1.70157
k141_4536	28099	37.7302	37.7302	925.306
k141_5215	1194	5.70498	5.70498	12.7796
k141_8903	6434	154.984	154.984	17539
k141_12473	20978	37.377	37.377	922.17
k141_13638	48440	40.2009	40.2009	1386.99
k141_13640	1001	3.32785	3.32785	1.99239
k141_2036	14964	30.2594	30.2594	290.311
k141_5685	10806	52.8289	52.8289	2069.71
k141_7073	25384	56.5635	56.5635	4502.07
k141_5686	1206	119.281	119.281	5421.41
k141_5688	1446	3.77701	3.77701	3.39191
k141_2043	1599	10.7702	10.7702	45.0433
k141_13884	268278	6.08582	6.08582	116.484
k141_5216	12116	34.5612	34.5612	439.459
k141_6138	58604	88.2204	88.2204	14379.1
k141_5217	1109	4.35662	4.35662	6.51987
k141_2045	1754	2.83728	2.83728	8.39213
k141_7076	4076	414.858	414.858	17793.5
k141_3857	18082	35.7193	35.7193	544.773
k141_3620	18322	59.498	59.498	5460.87
k141_2046	1524	2.51383	2.51383	3.0162
k141_6142	1835	47.9846	47.9846	1009.09
k141_13885	4147	36.732	36.732	540.612
k141_4029	62411	52.1351	52.1351	5812.27
k141_7079	1206	5.19413	5.19413	10.4523
k141_12474	14783	151.199	151.199	46658.7
k141_12776	34255	34.489	34.489	1063.84
k141_11159	58434	70.1943	70.1943	8608.63
k141_4538	19966	140.14	140.14	36629.9
k141_13177	85667	54.867	54.867	5552.62
k141_5017	188261	84.7562	84.7562	14365.3
k141_11160	2726	7.72438	7.72438	138.829
k141_2047	6327	39.6568	39.6568	514.693
k141_13179	1024	5.84897	5.84897	17.9061
k141_4031	5575	68.466	68.466	6759.78
k141_5020	1853	4.47504	4.47504	7.31298
k141_3623	9568	53.1999	53.1999	2379.43
k141_4032	4707	42.7867	42.7867	1780.12
k141_13645	22099	48.0575	48.0575	7913.05
k141_5689	15304	85.6188	85.6188	10700
k141_6145	13070	54.6838	54.6838	6501.18
k141_11622	152309	79.5028	79.5028	11019.7
k141_4035	1091	23.6174	23.6174	97.5041
k141_13182	8102	64.3705	64.3705	1513.24
k141_5692	1909	2.23309	2.23309	2.59751
k141_13648	2309	5.51088	5.51088	17.6847
k141_11623	2572	7.13336	7.13336	114.837
k141_4036	2142	34.0602	34.0602	182.774
k141_6149	2787	65.4513	65.4513	547.897
k141_11625	1042	8.91368	8.91368	32.3079
k141_5694	1405	5.41514	5.41514	11.7438
k141_4040	1165	5.16158	5.16158	25.1355
k141_4041	1008	2.29138	2.29138	4.30707
k141_4042	3703	6.06248	6.06248	17.6954
k141_13187	8933	57.0337	57.0338	3705.67
k141_11162	18730	62.5737	62.5737	3153.84
k141_11163	1189	2.51781	2.51781	2.94549
k141_13189	1405	5.8494	5.8494	38.6015
k141_10001	81698	78.6721	78.6721	12018.6
k141_13191	1089	7.17359	7.17359	18.9112
k141_10003	1382	3.64286	3.64286	7.57826
k141_5221	28969	125.501	125.501	17326.5
k141_4306	145549	41.2424	41.2424	3118.02
k141_3859	33936	165.896	165.896	19399.6
k141_5699	11613	35.931	35.931	930.779
k141_5021	26237	161.353	161.353	28876.3
k141_3860	3299	104.026	104.026	3775.84
k141_5224	3185	342.676	342.676	35527.1
k141_11164	8899	77.9453	77.9453	4258.29
k141_4307	4837	54.7457	54.7457	1351.2
k141_3861	2235	6.33477	6.33477	129.934
k141_11168	1123	5.80884	5.80884	14.8399
k141_3862	1808	224.707	224.707	42053.2
k141_10004	9757	137.433	137.433	17474.9
k141_11170	1321	19.4671	19.4671	329.325
k141_3864	1537	6.00433	6.00433	15.0447
k141_3866	1181	2.25509	2.25509	3.6873
k141_11172	2037	4.38421	4.38421	7.32469
k141_3867	1895	91.9095	91.9095	17548.6
k141_10007	5768	70.0657	70.0657	8309
k141_12951	152522	99.2217	99.2217	18022.4
k141_3624	34534	63.338	63.338	6556.73
k141_4308	13230	51.5756	51.5756	2277.66
k141_3870	8304	112.936	112.936	32143.9
k141_3871	1113	2.09553	2.09657	2.59254
k141_5225	17071	47.1989	47.1989	3375.05
k141_12475	54702	172.506	172.506	31051.1
k141_5228	1186	4.04151	4.04151	6.67184
k141_3874	2781	2.51881	2.51919	2.99115
k141_6150	42660	94.7014	94.7014	7856.07
k141_4043	30612	45.8573	45.8573	2133.31
k141_12478	1622	17.9851	17.9851	245.755
k141_3877	1771	2.57249	2.57249	4.65847
k141_11626	45472	261.426	261.426	181558
k141_4309	10562	147.609	147.609	5597.46
k141_4045	1443	12.9033	12.9033	51.0747
k141_12953	11599	63.8862	63.8862	7022.56
k141_4542	56237	81.5679	81.5679	6051.33
k141_10174	87449	103.507	103.507	70872.7
k141_12954	1605	9.29072	9.29072	88.3315
k141_13650	50292	40.7411	40.7411	2372.62
k141_12481	4136	267.26	267.26	82009.9
k141_12778	58472	185.875	185.875	34009.3
k141_6152	6576	65.8072	65.8073	3043.14
k141_10176	1135	54.6406	54.6406	531.731
k141_3878	5545	29.3472	29.3472	360.323
k141_2048	57317	50.1241	50.1241	2455.51
k141_12483	1112	1.26299	1.26299	1.72785
k141_6156	1002	501.88	501.88	67008.8
k141_14133	137300	66.7473	66.7473	7074.1
k141_12485	1908	7.34642	7.34642	91.9183
k141_2049	2459	934.003	934.003	4.47768e+06
k141_12779	4144	330.913	330.913	166300
k141_4313	6322	33.6623	33.6623	232.853
k141_11628	9205	33.8603	33.8603	876.795
k141_5023	38317	40.1769	40.1769	4756.22
k141_6159	1528	267.088	267.088	50372.7
k141_12781	1009	10.0536	10.0536	72.3069
k141_14136	1580	213.936	213.936	19708.6
k141_4047	5181	43.8267	43.8267	571.846
k141_6161	1007	100.901	100.901	3733.34
k141_14137	1405	3.30996	3.30996	5.793
k141_4314	3433	35.8794	35.8794	420.737
k141_12492	1661	2.4368	2.4368	3.58393
k141_6764	141863	5.04876	5.04876	50.1597
k141_3197	120834	100.705	100.705	24170.3
k141_12493	1608	106.407	106.407	3225.42
k141_11637	1067	35.2083	35.2094	188.13
k141_2051	6445	88.6219	88.6219	7269.95
k141_14287	143915	78.9766	78.9766	8181.51
k141_11638	1559	4.90561	4.90561	9.83265
k141_10938	154210	68.9053	68.9053	8165.92
k141_11639	1289	3.67515	3.67515	3.97174
k141_11173	34456	64.7697	64.7697	7448.33
k141_5024	8945	28.8524	28.8524	455.332
k141_13193	52840	66.202	66.202	3745.44
k141_10941	1368	5725.71	5725.71	2.04194e+07
k141_11641	1963	218.812	218.812	20806
k141_7536	124598	114.657	114.657	23534.2
k141_5028	1385	3.27692	3.27692	10.3253
k141_2054	5078	38.0193	38.0193	779.472
k141_10942	2678	129.643	129.643	18964.6
k141_12956	19790	50.333	50.333	1713.57
k141_4547	19359	36.6639	36.6639	484.034
k141_10945	1886	13.9291	13.9291	176.978
k141_12957	1005	2.15906	2.15906	2.81541
k141_12495	10825	26.7483	26.7483	172.354
k141_2056	5277	34.2458	34.2458	369.291
k141_12959	2852	5.53738	5.53738	21.1155
k141_6163	17034	46.1979	46.1979	2352.79
k141_12960	1933	25.069	25.069	119.973
k141_12961	1446	4.46373	4.46373	5.12456
k141_12499	4411	102.221	102.221	15844.6
k141_4315	19481	175.128	175.128	18431.5
k141_12962	1614	18.4447	18.4447	184.772
k141_4316	1251	2.88102	2.88102	4.23947
k141_14535	163861	54.6388	54.6388	6605.97
k141_2060	6826	110.892	110.892	630514
k141_4322	1534	4.18425	4.18425	6.97323
k141_6164	7077	34.1972	34.1973	492.018
k141_14536	1030	2.88636	2.88636	4.5104
k141_14537	1024	4.31922	4.32037	20.8045
k141_14539	1005	3.8117	3.8117	23.9891
k141_14540	1017	4.26067	4.26182	9.52606
k141_10008	62842	43.4931	43.4931	5395
k141_14140	29317	92.6871	92.6871	7829.67
k141_6765	29091	56.6996	56.6996	5433.16
k141_10009	2571	150.853	150.853	9149.19
k141_10010	1081	12.2041	12.2041	40.0913
k141_14143	1015	3.00347	3.00347	7.3692
k141_6168	8459	45.7719	45.7719	1313.19
k141_10177	40441	41.2446	41.2446	1101.5
k141_10012	1040	15.7685	15.7685	723.853
k141_12964	16593	41.6709	41.6709	1354.08
k141_12501	18482	169.793	169.793	42656.5
k141_10180	1139	71.1699	71.1699	2308.28
k141_10014	3012	34.4539	34.4539	198.973
k141_12502	2742	69.3056	69.3056	1394.8
k141_10015	1255	1.73303	1.73303	2.91509
k141_5701	73054	67.9224	67.9224	9735.78
k141_10016	1532	5.02677	5.02677	12.7212
k141_12506	1498	8.00074	8.00074	75.8344
k141_4549	31404	192.985	192.985	41275.3
k141_10181	6149	72.7846	72.7846	8865.95
k141_12507	1614	146.033	146.033	26321
k141_14288	43322	176.998	176.998	27344.5
k141_14541	17363	105.193	105.193	47121.2
k141_14289	1113	5.50156	5.50156	5.90724
k141_13651	61744	65.1448	65.1448	3405.93
k141_12512	5375	7005.11	7005.11	6.30222e+07
k141_13657	1233	3.58079	3.58079	4.277
k141_10182	9207	59.3556	59.3556	3437.39
k141_12515	2771	166.524	166.524	13064.1
k141_4324	30051	54.9015	54.9015	2255.5
k141_13658	2453	63.4468	63.4468	2767.37
k141_12516	1188	8.91908	8.91908	162.896
k141_14147	17869	36.8969	36.8969	775.857
k141_13659	1144	217.706	217.706	6128.47
k141_3625	71264	59.7838	59.7838	4485.68
k141_13662	1410	2.02381	2.02381	6.08048
k141_3627	1154	3.9512	3.9512	9.77928
k141_4325	3613	50.1594	50.1594	1034.84
k141_12966	21512	87.9978	87.9978	24114.9
k141_3879	70220	48.6199	48.6199	3971.14
k141_4327	1216	26.3593	26.3593	401.481
k141_4553	15550	83.6368	83.6368	5573.03
k141_3631	1271	4.42997	4.42997	5.76495
k141_3884	1540	2.48201	2.48201	3.43918
k141_10017	23045	62.3463	62.3463	4585.19
k141_10018	1186	3.66216	3.66216	5.3234
k141_4330	3991	74.9003	74.9003	2118.49
k141_3635	1021	1.83467	1.83467	5.4347
k141_4331	1228	3.41558	3.41558	12.219
k141_3889	1448	39.9553	39.9553	317.474
k141_13665	6841	151.531	151.531	31320.1
k141_5702	22921	327.979	327.979	548045
k141_13194	63405	48.8982	48.8982	2986.63
k141_7606	223200	64.0822	64.0822	5142.15
k141_5235	73703	41.0538	41.0538	2061.65
k141_12521	12115	50.2909	50.2909	1072.87
k141_4335	2667	27.9722	27.9722	99.7688
k141_13196	3677	96.5971	96.5971	2291.58
k141_10950	60352	61.1435	61.1435	10350
k141_3638	4661	61.262	61.262	6532.58
k141_7950	237190	40.0572	40.0572	1689.99
k141_7951	1325	2.09106	2.09106	2.90568
k141_3640	1303	15.9211	15.9211	111.408
k141_7952	1114	4.61203	4.61203	11.3591
k141_13666	9278	47.1395	47.1395	1581.42
k141_7953	1466	3.62918	3.62918	6.42053
k141_4554	13883	112.891	112.891	6026.04
k141_10953	3753	5.4499	5.4499	20.2022
k141_12974	14515	60.8776	60.8776	3590.71
k141_4555	1406	6.32404	6.32404	46.1348
k141_12975	1534	2.76951	2.76951	6.05611
k141_10957	1394	302.126	302.126	50215.1
k141_4556	1456	60.5835	60.5835	512.809
k141_12976	1052	2.93902	2.93902	3.29372
k141_14293	29005	45.0251	45.0251	965.624
k141_3644	3624	210.558	210.558	61169.5
k141_4337	8784	40.0357	40.0357	430.276
k141_12977	1528	6.07765	6.07765	10.4129
k141_12978	1186	2.02124	2.02124	4.48458
k141_3647	1945	1.89749	1.89749	2.66845
k141_10183	27490	280.273	280.273	48103.9
k141_12979	3955	124.946	124.946	3422.64
k141_10185	2189	30.3879	30.3879	2739.76
k141_12982	1251	217.113	217.113	52663.9
k141_12983	1036	1.06433	1.06546	2.52001
k141_13668	13686	72.3235	72.3235	9720.66
k141_7607	22380	44.4653	44.4653	2858.28
k141_7609	1060	3.2989	3.2989	12.7555
k141_14546	37874	97.9729	97.9729	7091.83
k141_7954	17050	40.7445	40.7445	363.58
k141_12984	6432	91.5271	91.5271	8049.95
k141_8905	165918	4.69652	4.69652	35.0477
k141_12987	1072	27.9859	27.9859	36.3527
k141_4340	17559	1552.61	1552.61	6.80622e+06
k141_13670	8347	59.4823	59.4823	1932.19
k141_12988	1552	3.22539	3.22539	5.47377
k141_13671	2534	73.6778	73.6783	2529.3
k141_11174	98854	85.1012	85.1012	18649.9
k141_4558	22457	59.3908	59.3908	3650.63
k141_13673	3079	7.24513	7.24513	26.0327
k141_6767	63719	67.37	67.37	7350.29
k141_5704	36930	143.124	143.124	20132.2
k141_6768	1439	3.31265	3.31265	5.95728
k141_4563	1881	573.501	573.501	1.47611e+06
k141_5705	1925	3.58592	3.58592	12.1335
k141_3648	21896	35.081	35.081	1351.43
k141_6769	2900	14.1807	14.1807	281.962
k141_10188	20300	192.944	192.944	203611
k141_6770	3338	27.2403	27.2403	417.161
k141_3200	96937	42.8757	42.8757	2301.71
k141_5237	38958	45.2753	45.2753	4332.29
k141_6771	3741	327.968	327.968	112650
k141_5712	4916	58.4446	58.4446	10675.7
k141_13198	46109	183.233	183.233	24791.4
k141_13887	196104	84.0777	84.0777	10897.6
k141_4341	20852	35.382	35.382	250.998
k141_13888	1706	42.4968	42.4968	302.651
k141_4049	112792	72.8072	72.8072	8128.88
k141_4344	1886	600.642	600.642	165821
k141_6774	4742	199.006	199.006	17154.7
k141_4050	1893	9.22433	9.22433	56.756
k141_4565	15763	60.161	60.161	2236.9
k141_13203	9544	147.403	147.403	68537.3
k141_10189	17867	97.504	97.504	3911.27
k141_4567	5622	48.777	48.777	1211.33
k141_10191	1557	3.42431	3.42431	6.76935
k141_10192	1259	10.0965	10.0965	42.1847
k141_4055	9499	74.153	74.1531	2131.77
k141_10194	5177	38.0617	38.0617	441.558
k141_3651	23006	79.5622	79.5622	9224.34
k141_10195	1654	4.55319	4.55319	17.2414
k141_13204	14367	135.58	135.58	24836.9
k141_10196	1318	1.58818	1.58818	2.46349
k141_13205	1141	12.9304	12.9304	214.291
k141_4571	13434	43.6381	43.6381	1152.87
k141_12990	47368	200.29	200.29	71037.5
k141_6775	22885	55.369	55.369	2403.83
k141_13889	27860	108.296	108.296	8831.38
k141_6776	1380	4.74146	4.74228	7.36152
k141_10020	86602	102.792	102.792	10296.7
k141_13892	1601	62.663	62.663	2361.77
k141_13210	5760	166.017	166.017	31859.2
k141_10021	1213	2.70085	2.70085	3.466
k141_10022	1416	2.86572	2.86572	2.69817
k141_13896	1533	2.63847	2.63847	2.61882
k141_7955	62011	64.4296	64.4296	3710.86
k141_10025	1251	6.56131	6.56131	28.5628
k141_4572	8191	44.056	44.056	1223.78
k141_13897	1128	44.7975	44.7975	943.638
k141_4056	18399	213.144	213.144	28153.6
k141_7956	1735	4.16215	4.16215	4.45666
k141_7957	1464	10.6332	10.6332	21.442
k141_4059	1037	9.20519	9.20631	18.1797
k141_7958	1638	40.547	40.547	1812.39
k141_5240	40243	39.3624	39.3624	1822.22
k141_7960	1329	3.84733	3.84733	7.88837
k141_12992	14010	34.6154	34.6154	974.264
k141_3652	16242	74.4854	74.4854	6710.53
k141_13898	7865	29.3651	29.3651	233.487
k141_13212	12001	57.866	57.866	2277.02
k141_12996	1682	3.9171	3.9171	2.54766
k141_3653	1005	8.29942	8.29942	49.374
k141_4573	9891	32.177	32.177	194.415
k141_12999	1160	1.3802	1.3802	1.19921
k141_4061	6425	102.8	102.8	16618.5
k141_10026	12994	33.5917	33.5917	351.02
k141_7961	7278	48.7861	48.7861	1018.24
k141_13000	3419	31.0242	31.0242	213.976
k141_10027	1844	71.013	71.013	730.432
k141_13214	5727	50.9415	50.9415	1909.36
k141_13001	1017	24.4983	24.4983	55.6152
k141_10029	1214	669.294	669.294	97349.8
k141_13215	1789	65.87	65.87	909.034
